代码,名称,公告标题,公告类型,公告日期,网址
600777,新潮能源,ST新潮:山东新潮能源股份有限公司要约收购报告书摘要,要约收购报告书摘要,2025-04-21,https://data.eastmoney.com/notices/detail/600777/AN202504201659450386.html
300497,富祥股份,富祥药业:关于公司为全资子公司提供担保进展的公告,提供/对外担保公告,2025-04-21,https://data.eastmoney.com/notices/detail/300497/AN202504211660023051.html
300352,ST信源,北信源:监事会决议公告,监事会决议公告,2025-04-21,https://data.eastmoney.com/notices/detail/300352/AN202504201659434957.html
920879,基康技术,基康仪器:2024年年度股东大会决议公告,分配方案决议公告,2025-04-21,https://data.eastmoney.com/notices/detail/920879/AN202504211659963971.html
300418,昆仑万维,昆仑万维:关于向激励对象授予限制性股票的公告,股权激励进展公告,2025-04-21,https://data.eastmoney.com/notices/detail/300418/AN202604271821599892.html
301349,信德新材,信德新材:2025年一季度报告,一季度报告全文,2025-04-21,https://data.eastmoney.com/notices/detail/301349/AN202506191693787543.html
300774,倍杰特,倍杰特:2024年年度报告,年度报告全文,2025-04-21,https://data.eastmoney.com/notices/detail/300774/AN202505091669928073.html
600048,保利发展,关于同意保利发展控股集团股份有限公司向特定对象发行可转换公司债券注册的批复,沪主板再融资审核注册结果通知,2025-04-21,https://data.eastmoney.com/notices/detail/600048/AN202504231661091132.html
300391,长药退,长药控股:关于公司股票交易被实施退市风险警示和其他风险警示暨停牌的公告,实施退市风险警示,2025-04-21,https://data.eastmoney.com/notices/detail/300391/AN202504231660857189.html
301556,托普云农,托普云农:关于召开2024年年度股东大会的通知,召开股东大会通知,2025-04-21,https://data.eastmoney.com/notices/detail/301556/AN202504221660515713.html
003040,楚天龙,楚天龙:003040楚天龙投资者关系管理信息20250421-1,调研活动,2025-04-21,https://data.eastmoney.com/notices/detail/003040/AN202504221660344364.html
000750,国海证券,国海证券:000750国海证券投资者关系管理信息20250421,调研活动,2025-04-21,https://data.eastmoney.com/notices/detail/000750/AN202504221660320609.html
300755,华致酒行,华致酒行:华致酒行2024年度网上业绩说明会投资者关系活动记录表,调研活动,2025-04-21,https://data.eastmoney.com/notices/detail/300755/AN202504221660319738.html
003040,楚天龙,楚天龙:003040楚天龙投资者关系管理信息20250421-2,调研活动,2025-04-21,https://data.eastmoney.com/notices/detail/003040/AN202504211660132518.html
301281,科源制药,科源制药:上市公司与交易对方就重大资产重组事宜采取的保密措施及保密制度的说明,专项说明/独立意见,2025-04-21,https://data.eastmoney.com/notices/detail/301281/AN202504211660119005.html
301281,科源制药,科源制药:董事会关于拟购买资产资金占用情况的说明,其他,2025-04-21,https://data.eastmoney.com/notices/detail/301281/AN202504211660119014.html
301281,科源制药,科源制药:董事会关于本次交易履行法定程序的完备性、合规性及提交法律文件的有效性的说明,专项说明/独立意见,2025-04-21,https://data.eastmoney.com/notices/detail/301281/AN202504211660119017.html
301281,科源制药,科源制药:山东宏济堂制药集团股份有限公司重组报表审计报告,审计报告,2025-04-21,https://data.eastmoney.com/notices/detail/301281/AN202504211660119012.html
301281,科源制药,科源制药:中信建投证券股份有限公司关于本次交易不构成《上市公司重大资产重组管理办法》第十三条规定的重组上市情形的说明,管理办法/制度,2025-04-21,https://data.eastmoney.com/notices/detail/301281/AN202504211660119018.html
301281,科源制药,科源制药:山东科源制药股份有限公司关于发行股份购买资产暨关联交易报告书(草案)与预案差异对比说明,关联交易,2025-04-21,https://data.eastmoney.com/notices/detail/301281/AN202504211660119033.html
301281,科源制药,科源制药:董事会关于本次交易中是否存在直接或间接有偿聘请其他第三方机构或个人的说明,专项说明/独立意见,2025-04-21,https://data.eastmoney.com/notices/detail/301281/AN202504211660119026.html
301281,科源制药,科源制药:山东科源制药股份有限公司拟发行股份购买资产所涉及山东宏济堂制药集团股份有限公司股东全部权益价值项目资产评估报告,其他,2025-04-21,https://data.eastmoney.com/notices/detail/301281/AN202504211660119032.html
301281,科源制药,科源制药:董事会关于评估机构的独立性、评估假设前提的合理性、评估方法与评估目的的相关性以及评估定价的公允性的说明,专项说明/独立意见,2025-04-21,https://data.eastmoney.com/notices/detail/301281/AN202504211660118998.html
301281,科源制药,科源制药:中信建投证券股份有限公司关于山东科源制药股份有限公司本次交易符合《上市公司监管指引第9号——上市公司筹划和实施重大资产重组的监管要求》第四条规定的核查意见,保荐/核查意见,2025-04-21,https://data.eastmoney.com/notices/detail/301281/AN202504211660119015.html
301281,科源制药,科源制药:董事会关于本次交易符合《创业板上市公司持续监管办法(试行)》第十八条、第二十一条规定的说明,专项说明/独立意见,2025-04-21,https://data.eastmoney.com/notices/detail/301281/AN202504211660119027.html
301281,科源制药,科源制药:德恒上海律师事务所关于力诺投资控股集团有限公司及其一致行动人免于发出要约事宜的法律意见,法律意见书,2025-04-21,https://data.eastmoney.com/notices/detail/301281/AN202504211660119038.html
301281,科源制药,科源制药:山东科源制药股份有限公司发行股份购买资产暨关联交易报告书(草案)摘要,其他增发事项公告,2025-04-21,https://data.eastmoney.com/notices/detail/301281/AN202504211660119025.html
301281,科源制药,科源制药:董事会关于本次交易摊薄即期回报的情况及填补措施的说明,专项说明/独立意见,2025-04-21,https://data.eastmoney.com/notices/detail/301281/AN202504211660119029.html
301281,科源制药,科源制药:董事会关于本次交易符合《上市公司重大资产重组管理办法》第十一条和第四十三条规定的说明,管理办法/制度,2025-04-21,https://data.eastmoney.com/notices/detail/301281/AN202504211660119037.html
301281,科源制药,科源制药:董事会关于本次交易符合《深圳证券交易所上市公司重大资产重组审核规则》第八条规定的说明,专项说明/独立意见,2025-04-21,https://data.eastmoney.com/notices/detail/301281/AN202504211660119031.html
301281,科源制药,科源制药:董事会关于本次交易不构成《上市公司重大资产重组管理办法》第十三条规定的重组上市情形的说明,管理办法/制度,2025-04-21,https://data.eastmoney.com/notices/detail/301281/AN202504211660119022.html
301281,科源制药,科源制药:北京世辉律师事务所关于山东科源制药股份有限公司发行股份购买资产并募集配套资金暨关联交易的法律意见书,法律意见书,2025-04-21,https://data.eastmoney.com/notices/detail/301281/AN202504211660119008.html
301281,科源制药,科源制药:董事会关于本次交易相关主体不存在依据《上市公司监管指引第7号——上市公司重大资产重组相关股票异常交易监管》第十二条以及《深圳证券交易所上市公司自律监管指引第8号——重大资产重组》第三十条规定之情形的说明,专项说明/独立意见,2025-04-21,https://data.eastmoney.com/notices/detail/301281/AN202504211660119011.html
301281,科源制药,科源制药:关于召开2025年第二次临时股东大会的通知,召开股东大会通知,2025-04-21,https://data.eastmoney.com/notices/detail/301281/AN202504211660119028.html
301281,科源制药,科源制药:独立财务顾问报告,保荐/核查意见,2025-04-21,https://data.eastmoney.com/notices/detail/301281/AN202504211660118997.html
301281,科源制药,科源制药:第四届董事会第七次会议决议公告,董事会决议公告,2025-04-21,https://data.eastmoney.com/notices/detail/301281/AN202504211660119009.html
301281,科源制药,科源制药:董事会关于本次交易符合《上市公司证券发行注册管理办法》第十一条规定的说明,管理办法/制度,2025-04-21,https://data.eastmoney.com/notices/detail/301281/AN202504211660119013.html
301281,科源制药,科源制药:董事会关于关于本次交易信息发布前公司股票价格波动情况的说明,其他,2025-04-21,https://data.eastmoney.com/notices/detail/301281/AN202504211660119035.html
301281,科源制药,科源制药:中信建投证券股份有限公司关于山东科源制药股份有限公司本次交易前12个月内购买、出售资产的核查意见,保荐/核查意见,2025-04-21,https://data.eastmoney.com/notices/detail/301281/AN202504211660119010.html
301281,科源制药,科源制药:第四届监事会第五次会议决议公告,监事会决议公告,2025-04-21,https://data.eastmoney.com/notices/detail/301281/AN202504211660119003.html
301281,科源制药,科源制药:中信建投证券股份有限公司关于本次交易符合《创业板上市公司持续监管办法(试行)》和《深圳证券交易所上市公司重大资产重组审核规则》相关规定的核查意见,保荐/核查意见,2025-04-21,https://data.eastmoney.com/notices/detail/301281/AN202504211660119030.html
301281,科源制药,科源制药:中信建投证券股份有限公司关于山东科源制药股份有限公司本次交易产业政策和交易类型的独立财务顾问核查意见(1),保荐/核查意见,2025-04-21,https://data.eastmoney.com/notices/detail/301281/AN202504211660119020.html
301281,科源制药,科源制药:关于本次交易采取的保密措施及保密制度的说明,专项说明/独立意见,2025-04-21,https://data.eastmoney.com/notices/detail/301281/AN202504211660119034.html
301281,科源制药,科源制药:山东科源制药股份有限公司2024年度备考合并财务报表审阅报告,保荐/核查意见,2025-04-21,https://data.eastmoney.com/notices/detail/301281/AN202504211660118999.html
301281,科源制药,科源制药:中信建投证券股份有限公司关于山东科源制药股份有限公司发行股份购买资产并募集配套资金暨关联交易在充分尽职调查和内核的基础上出具的承诺,其他,2025-04-21,https://data.eastmoney.com/notices/detail/301281/AN202504211660119001.html
301281,科源制药,科源制药:中信建投证券股份有限公司关于山东科源制药股份有限公司股票价格波动是否达到《深圳证券交易所上市公司自律监管指引第8号——重大资产重组》第十三条第(七)款相关标准之核查意见,保荐/核查意见,2025-04-21,https://data.eastmoney.com/notices/detail/301281/AN202504211660119024.html
301281,科源制药,科源制药:中信建投证券股份有限公司关于山东科源制药股份有限公司发行股份购买资产并募集配套资金暨关联交易摊薄即期回报情况及采取填补措施的核查意见,保荐/核查意见,2025-04-21,https://data.eastmoney.com/notices/detail/301281/AN202504211660119006.html
301281,科源制药,科源制药:重大资产重组报告书,重组进展公告,2025-04-21,https://data.eastmoney.com/notices/detail/301281/AN202504211660119007.html
301281,科源制药,科源制药:第四届董事会独立董事专门会议第三次会议审核意见,专项说明/独立意见,2025-04-21,https://data.eastmoney.com/notices/detail/301281/AN202504211660119016.html
301281,科源制药,科源制药:山东科源制药股份有限公司收购报告书摘要,其他,2025-04-21,https://data.eastmoney.com/notices/detail/301281/AN202504211660119036.html
301281,科源制药,科源制药:中信建投证券股份有限公司关于不存在《上市公司监管指引第7号——上市公司重大资产重组相关股票异常交易监管》第十二条不得参与上市公司重大资产重组情形的核查意见,保荐/核查意见,2025-04-21,https://data.eastmoney.com/notices/detail/301281/AN202504211660119000.html
301281,科源制药,科源制药:董事会关于本次交易前12个月内上市公司购买、出售资产情况的说明,专项说明/独立意见,2025-04-21,https://data.eastmoney.com/notices/detail/301281/AN202504211660119021.html
301281,科源制药,科源制药:关于披露重组报告书暨一般风险提示性公告,风险提示性公告,2025-04-21,https://data.eastmoney.com/notices/detail/301281/AN202504211660119019.html
301281,科源制药,科源制药:董事会关于本次交易符合《上市公司监管指引第9号——上市公司筹划和实施重大资产重组的监管要求》第四条规定的说明,专项说明/独立意见,2025-04-21,https://data.eastmoney.com/notices/detail/301281/AN202504211660119023.html
301281,科源制药,科源制药:中信建投证券股份有限公司关于本次交易符合《关于加强证券公司在投资银行类业务中聘请第三方等廉洁从业风险防控的意见》的相关规定之核查意见,保荐/核查意见,2025-04-21,https://data.eastmoney.com/notices/detail/301281/AN202504211660119004.html
301281,科源制药,科源制药:中信建投证券股份有限公司关于山东科源制药股份有限公司内幕信息知情人登记制度的制定和执行情况的核查意见,保荐/核查意见,2025-04-21,https://data.eastmoney.com/notices/detail/301281/AN202504211660119002.html
920422,润普食品,润普食品:独立董事2024年度述职报告(聂诗军),独立董事述职报告,2025-04-21,https://data.eastmoney.com/notices/detail/920422/AN202504211660111539.html
920422,润普食品,润普食品:独立董事2024年度述职报告(赵耀华),独立董事述职报告,2025-04-21,https://data.eastmoney.com/notices/detail/920422/AN202504211660111536.html
920422,润普食品,润普食品:第四届董事会第四次会议决议公告,分配预案,2025-04-21,https://data.eastmoney.com/notices/detail/920422/AN202504211660111525.html
920422,润普食品,润普食品:独立董事2024年度述职报告(肖侠),独立董事述职报告,2025-04-21,https://data.eastmoney.com/notices/detail/920422/AN202504211660111523.html
920422,润普食品,润普食品:第四届监事会第二次会议决议公告,监事会决议公告,2025-04-21,https://data.eastmoney.com/notices/detail/920422/AN202504211660111528.html
920422,润普食品,润普食品:关于召开2024年年度股东大会通知公告(提供网络投票),召开股东大会通知,2025-04-21,https://data.eastmoney.com/notices/detail/920422/AN202504211660111522.html
920422,润普食品,润普食品:2024年度内部控制自我评价报告,内部控制报告,2025-04-21,https://data.eastmoney.com/notices/detail/920422/AN202504211660111537.html
920422,润普食品,润普食品:董事会关于独立董事独立性自查情况的专项报告,自查报告,2025-04-21,https://data.eastmoney.com/notices/detail/920422/AN202504211660111538.html
920422,润普食品,润普食品:董事会审计委员会履职情况报告,其他,2025-04-21,https://data.eastmoney.com/notices/detail/920422/AN202504211660111519.html
920422,润普食品,润普食品:2024年年度权益分派预案公告,分配预案,2025-04-21,https://data.eastmoney.com/notices/detail/920422/AN202504211660111517.html
920422,润普食品,润普食品:2025年度董事、监事及高级管理人员薪酬方案公告,其他,2025-04-21,https://data.eastmoney.com/notices/detail/920422/AN202504211660111527.html
920422,润普食品,润普食品:关于计提资产减值准备的公告,其他,2025-04-21,https://data.eastmoney.com/notices/detail/920422/AN202504211660111524.html
920422,润普食品,润普食品:拟续聘会计师事务所公告,审计机构变更,2025-04-21,https://data.eastmoney.com/notices/detail/920422/AN202504211660111521.html
920422,润普食品,润普食品:天健计师事务所(特殊普通合伙)履职情况评估的报告,其他,2025-04-21,https://data.eastmoney.com/notices/detail/920422/AN202504211660111532.html
920422,润普食品,润普食品:中泰证券股份有限公司关于江苏润普食品科技股份有限公司2024年度募集资金存放与使用情况的专项核查报告,保荐/核查意见,2025-04-21,https://data.eastmoney.com/notices/detail/920422/AN202504211660111529.html
920422,润普食品,润普食品:非经营性资金占用及其他关联资金往来情况的专项审计说明,保荐/核查意见,2025-04-21,https://data.eastmoney.com/notices/detail/920422/AN202504211660111531.html
920422,润普食品,润普食品:审计委员会对会计师事务所履行监督职责情况报告,其他,2025-04-21,https://data.eastmoney.com/notices/detail/920422/AN202504211660111518.html
920422,润普食品,润普食品:2024年度审计报告,审计报告,2025-04-21,https://data.eastmoney.com/notices/detail/920422/AN202504211660111535.html
920422,润普食品,润普食品:2024年内部控制审计报告,审计报告,2025-04-21,https://data.eastmoney.com/notices/detail/920422/AN202504211660111534.html
920422,润普食品,润普食品:2024年年度报告摘要,年度报告摘要,2025-04-21,https://data.eastmoney.com/notices/detail/920422/AN202504211660111520.html
920422,润普食品,润普食品:募集资金年度存放与使用情况鉴证报告,保荐/核查意见,2025-04-21,https://data.eastmoney.com/notices/detail/920422/AN202504211660111533.html
920422,润普食品,润普食品:募集资金存放与实际使用情况的专项报告,募集资金使用情况报告,2025-04-21,https://data.eastmoney.com/notices/detail/920422/AN202504211660111530.html
920422,润普食品,润普食品:2024年年度报告,年度报告全文,2025-04-21,https://data.eastmoney.com/notices/detail/920422/AN202504211660111526.html
300207,欣旺达,欣旺达:2025年4月21日投资者关系活动记录表,调研活动,2025-04-21,https://data.eastmoney.com/notices/detail/300207/AN202504211660110173.html
300285,国瓷材料,国瓷材料:300285国瓷材料投资者关系管理信息20250421,调研活动,2025-04-21,https://data.eastmoney.com/notices/detail/300285/AN202504211660103924.html
300940,南极光,南极光:关于持股5%以上股东减持至5%以下暨披露简式权益变动报告书的提示性公告,权益变动报告书,2025-04-21,https://data.eastmoney.com/notices/detail/300940/AN202504211660103464.html
300940,南极光,南极光:简式权益变动报告书(锦福源),权益变动报告书,2025-04-21,https://data.eastmoney.com/notices/detail/300940/AN202504211660103470.html
301503,智迪科技,智迪科技:关于持股5%以上股东减持股份计划的预披露公告,股东/实际控制人股份减持,2025-04-21,https://data.eastmoney.com/notices/detail/301503/AN202504211660102773.html
920866,绿亨科技,绿亨科技:独立董事年度述职报告(臧日宏),独立董事述职报告,2025-04-21,https://data.eastmoney.com/notices/detail/920866/AN202504211660102341.html
920866,绿亨科技,绿亨科技:独立董事年度述职报告(周利国),独立董事述职报告,2025-04-21,https://data.eastmoney.com/notices/detail/920866/AN202504211660102344.html
920866,绿亨科技,绿亨科技:独立董事年度述职报告(雷光勇),独立董事述职报告,2025-04-21,https://data.eastmoney.com/notices/detail/920866/AN202504211660102328.html
920866,绿亨科技,绿亨科技:第三届董事会第三十四次会议决议公告,分配预案,2025-04-21,https://data.eastmoney.com/notices/detail/920866/AN202504211660102343.html
920866,绿亨科技,绿亨科技:关于召开2024年年度股东大会通知公告(提供网络投票),召开股东大会通知,2025-04-21,https://data.eastmoney.com/notices/detail/920866/AN202504211660102333.html
920866,绿亨科技,绿亨科技:内部控制自我评价报告,内部控制报告,2025-04-21,https://data.eastmoney.com/notices/detail/920866/AN202504211660102332.html
920866,绿亨科技,绿亨科技:第三届监事会第二十五次会议决议公告,监事会决议公告,2025-04-21,https://data.eastmoney.com/notices/detail/920866/AN202504211660102340.html
920866,绿亨科技,绿亨科技:2024年度董事会审计委员会履职情况报告,其他,2025-04-21,https://data.eastmoney.com/notices/detail/920866/AN202504211660102342.html
920866,绿亨科技,绿亨科技:董事会关于独立董事独立性自查情况的专项报告,自查报告,2025-04-21,https://data.eastmoney.com/notices/detail/920866/AN202504211660102336.html
920866,绿亨科技,绿亨科技:2024年年度权益分派预案公告,分配预案,2025-04-21,https://data.eastmoney.com/notices/detail/920866/AN202504211660102335.html
