代码,名称,公告标题,公告类型,公告日期,网址
920117,龙鑫智能,龙鑫智能:关于申请公开发行股票并在北京证券交易所上市暨停牌进展公告,停牌公告,2025-07-16,https://data.eastmoney.com/notices/detail/920117/AN202507161709983420.html
000595,新能股份,*ST宝实:宝塔实业股份有限公司重大资产置换及支付现金购买资产暨关联交易实施情况报告书,关联交易,2025-07-16,https://data.eastmoney.com/notices/detail/000595/AN202507151709482237.html
002058,威尔泰,*ST威尔:华泰联合证券有限责任公司关于本次交易符合《关于加强证券公司在投资银行类业务中聘请第三方等廉洁从业风险防控的意见》的相关规定之核查意见,保荐/核查意见,2025-07-16,https://data.eastmoney.com/notices/detail/002058/AN202507151709481854.html
603991,领先股份,至正股份:至正股份第四届董事会独立董事第四次专门会议审核意见,专项说明/独立意见,2025-07-16,https://data.eastmoney.com/notices/detail/603991/AN202507151709486428.html
603991,领先股份,至正股份:德勤华永会计师事务所(特殊普通合伙)关于重组问询函的回复(德师报(函)字(25)第Q00992号),会计师事务所问询函回复公告,2025-07-16,https://data.eastmoney.com/notices/detail/603991/AN202507151709486429.html
002856,*ST美芝,美芝股份:关于召开2025年第二次临时股东大会的通知,召开股东大会通知,2025-07-16,https://data.eastmoney.com/notices/detail/002856/AN202507151709481820.html
688583,思看科技,思看科技:关于第二届董事会独立董事候选人任职资格的审核意见,专项说明/独立意见,2025-07-16,https://data.eastmoney.com/notices/detail/688583/AN202507151709439022.html
300374,中铁装配,中铁装配:关于股东增持股份触及1%整数倍的公告,股东/实际控制人股份增持,2025-07-16,https://data.eastmoney.com/notices/detail/300374/AN202507161710066813.html
301123,奕东电子,奕东电子:奕东电子科技股份有限公司关于部分固定资产折旧年限会计估计变更的公告,其他,2025-07-16,https://data.eastmoney.com/notices/detail/301123/AN202507161710074838.html
301089,拓新药业,拓新药业:关于对外投资的公告,对外项目投资,2025-07-16,https://data.eastmoney.com/notices/detail/301089/AN202507161710028858.html
301501,恒鑫生活,恒鑫生活:关于与专业投资机构共同投资的公告,投资设立公司,2025-07-16,https://data.eastmoney.com/notices/detail/301501/AN202507161710026071.html
301237,和顺科技,和顺科技:2025年7月15日和顺科技投资者关系活动记录表,调研活动,2025-07-16,https://data.eastmoney.com/notices/detail/301237/AN202507161709992490.html
688301,奕瑞科技,关于同意上海奕瑞光电子科技股份有限公司向特定对象发行股票注册的批复,科创板再融资审核注册结果通知,2025-07-16,https://data.eastmoney.com/notices/detail/688301/AN202507211713044871.html
600853,龙建股份,关于同意龙建路桥股份有限公司向不特定对象发行可转换公司债券注册的批复,沪主板再融资审核注册结果通知,2025-07-16,https://data.eastmoney.com/notices/detail/600853/AN202507211713044870.html
920570,坤博精工,坤博精工:董事长、监事会主席、高级管理人员、内审部负责人换届暨证券事务代表聘任公告,高管人员任职变动,2025-07-16,https://data.eastmoney.com/notices/detail/920570/AN202507181711212791.html
300490,华自科技,华自科技:2025年7月16日华自科技投资者关系活动记录表,调研活动,2025-07-16,https://data.eastmoney.com/notices/detail/300490/AN202507161710177147.html
300830,金现代,金现代:2025年7月16日投资者关系活动记录表,调研活动,2025-07-16,https://data.eastmoney.com/notices/detail/300830/AN202507161710160959.html
300478,杭州高新,杭州高新:关于持股5%以上股东部分股份被司法执行完毕的公告,诉讼仲裁,2025-07-16,https://data.eastmoney.com/notices/detail/300478/AN202507161710147929.html
302132,中航成飞,中航成飞:中航成飞股份有限公司投资者关系活动记录表（2025年7月16日）,调研活动,2025-07-16,https://data.eastmoney.com/notices/detail/302132/AN202507161710142866.html
