代码,名称,公告标题,公告类型,公告日期,网址
600530,ST交昂,交大昂立:关于子公司对外出租房产的公告,其他,2025-09-23,https://data.eastmoney.com/notices/detail/600530/AN202509221748498389.html
002360,ST同德,同德化工:关于公司及全资子公司诉讼事项的公告,诉讼仲裁,2025-09-23,https://data.eastmoney.com/notices/detail/002360/AN202509221748585050.html
002360,ST同德,同德化工:关于控股股东补充质押部分股份及部分股份质押展期的公告,股份质押、冻结,2025-09-23,https://data.eastmoney.com/notices/detail/002360/AN202509221748585055.html
002360,ST同德,同德化工:关于全资子公司公开征集年产24万吨BDO项目合作方的公告,其他,2025-09-23,https://data.eastmoney.com/notices/detail/002360/AN202509221748585053.html
603398,*ST沐邦,*ST沐邦:江西沐邦高科股份有限公司2025年第二次临时股东大会法律意见书,法律意见书,2025-09-23,https://data.eastmoney.com/notices/detail/603398/AN202509221748581730.html
300919,中伟新材,中伟股份:上市公司独立董事候选人声明与承诺(曹丰),独立董事候选人声明,2025-09-23,https://data.eastmoney.com/notices/detail/300919/AN202509221748589858.html
688335,复洁科技,复洁环保:关于拟承担上海市科学技术委员会专项科研项目的自愿提示性公告,其他,2025-09-23,https://data.eastmoney.com/notices/detail/688335/AN202509221748598796.html
300015,爱尔眼科,爱尔眼科:关于使用部分闲置自有资金进行现金管理的实施公告,投资理财,2025-09-23,https://data.eastmoney.com/notices/detail/300015/AN202509231749188312.html
920100,三协电机,三协电机:对外投资设立全资子公司的公告,投资设立公司,2025-09-23,https://data.eastmoney.com/notices/detail/920100/AN202509231749170652.html
688450,光格科技,光格科技:投资者关系活动记录表(2025-004),调研活动,2025-09-23,https://data.eastmoney.com/notices/detail/688450/AN202509231749163254.html
600399,抚顺特钢,抚顺特钢:2025年第一次临时股东大会会议资料,股东大会资料,2025-09-23,https://data.eastmoney.com/notices/detail/600399/AN202509221748488610.html
688126,沪硅产业,关于同意上海硅产业集团股份有限公司发行股份购买资产并募集配套资金注册的批复,科创板并购重组审核注册结果通知,2025-09-23,https://data.eastmoney.com/notices/detail/688126/AN202509261751007221.html
001230,劲旅环境,劲旅环境:2025年9月23日投资者关系活动记录表,调研活动,2025-09-23,https://data.eastmoney.com/notices/detail/001230/AN202509231749286698.html
001266,宏英智能,宏英智能:2025年9月23日投资者关系活动记录表,调研活动,2025-09-23,https://data.eastmoney.com/notices/detail/001266/AN202509231749269945.html
300218,安利股份,安利股份:2025年9月23日投资者关系活动记录表,调研活动,2025-09-23,https://data.eastmoney.com/notices/detail/300218/AN202509231749267088.html
300672,国科微,国科微:300672国科微投资者关系管理信息20250923,调研活动,2025-09-23,https://data.eastmoney.com/notices/detail/300672/AN202509231749253148.html
920174,五新智能,北京证券交易所并购重组委员会2025年第1次审议会议公告,北交所并购重组委会议公告,2025-09-23,https://data.eastmoney.com/notices/detail/920174/AN202509231749246194.html
688797,臻宝科技,重庆臻宝科技股份有限公司科创板首次公开发行股票招股说明书(申报稿),科创板发行上市招股说明书申报稿,2025-09-23,https://data.eastmoney.com/notices/detail/688797/AN202509231749233951.html
688797,臻宝科技,8-1发行人及中介机构关于首轮审核问询函之回复(重庆臻宝科技股份有限公司),科创板发行上市问询与回复,2025-09-23,https://data.eastmoney.com/notices/detail/688797/AN202509231749233950.html
300059,东方财富,东方财富:东方财富信息股份有限公司关于子公司东方财富证券股份有限公司2025年度第九期短期融资券发行情况的公告,其他,2025-09-23,https://data.eastmoney.com/notices/detail/300059/AN202509231749233926.html
300435,中泰股份,中泰股份:300435中泰股份投资者关系管理信息20250923,调研活动,2025-09-23,https://data.eastmoney.com/notices/detail/300435/AN202509231749236158.html
300493,润欣科技,润欣科技:关于公司高级管理人员股份减持计划实施完成的公告,股东/实际控制人股份减持,2025-09-23,https://data.eastmoney.com/notices/detail/300493/AN202509231749233859.html
300655,晶瑞电材,晶瑞电材:简式权益变动报告书(李虎林),权益变动报告书,2025-09-23,https://data.eastmoney.com/notices/detail/300655/AN202509231749233858.html
300655,晶瑞电材,晶瑞电材:关于披露简式权益变动报告书的提示性公告,权益变动报告书,2025-09-23,https://data.eastmoney.com/notices/detail/300655/AN202509231749233857.html
300438,鹏辉能源,鹏辉能源:北京市中伦(深圳)律师事务所关于广州鹏辉能源科技股份有限公司2025年股票期权激励计划调整激励对象名单及首次授予相关事项的法律意见书,法律意见书,2025-09-23,https://data.eastmoney.com/notices/detail/300438/AN202509231749225451.html
300438,鹏辉能源,鹏辉能源:2025年股票期权激励计划首次授予激励对象名单(授予日),股权激励对象名单,2025-09-23,https://data.eastmoney.com/notices/detail/300438/AN202509231749225449.html
300438,鹏辉能源,鹏辉能源:关于调整公司2025年股票期权激励计划激励对象名单的公告,股权激励对象名单,2025-09-23,https://data.eastmoney.com/notices/detail/300438/AN202509231749225452.html
300438,鹏辉能源,鹏辉能源:监事会关于公司2025年股票期权激励计划首次授予激励对象名单(授予日)的核查意见,专项说明/独立意见,2025-09-23,https://data.eastmoney.com/notices/detail/300438/AN202509231749225447.html
300438,鹏辉能源,鹏辉能源:董事会薪酬与考核委员会关于公司2025年股票期权激励计划首次授予激励对象名单(授予日)的核查意见,专项说明/独立意见,2025-09-23,https://data.eastmoney.com/notices/detail/300438/AN202509231749225445.html
300438,鹏辉能源,鹏辉能源:第五届监事会第十四次会议决议的公告,监事会决议公告,2025-09-23,https://data.eastmoney.com/notices/detail/300438/AN202509231749225446.html
300438,鹏辉能源,鹏辉能源:第五届董事会第十六次会议决议的公告,董事会决议公告,2025-09-23,https://data.eastmoney.com/notices/detail/300438/AN202509231749225448.html
300438,鹏辉能源,鹏辉能源:中信证券股份有限公司关于广州鹏辉能源科技股份有限公司2025年股票期权激励计划调整及首次授予相关事项之独立财务顾问报告,保荐/核查意见,2025-09-23,https://data.eastmoney.com/notices/detail/300438/AN202509231749225450.html
300438,鹏辉能源,鹏辉能源:关于向激励对象首次授予股票期权的公告,股权激励进展公告,2025-09-23,https://data.eastmoney.com/notices/detail/300438/AN202509231749225453.html
920174,五新智能,五新隧装:关于收到北京证券交易所并购重组委员会审议会议安排的提示性公告,其他,2025-09-23,https://data.eastmoney.com/notices/detail/920174/AN202509231749216944.html
000948,南天信息,南天信息:2025年9月23日投资者关系活动记录表,调研活动,2025-09-23,https://data.eastmoney.com/notices/detail/000948/AN202509231749223459.html
