代码,名称,公告标题,公告类型,公告日期,网址
301669,高特电子,高特电子:首次公开发行股票并在创业板上市发行结果公告,首发发行结果公告,2026-06-04,https://data.eastmoney.com/notices/detail/301669/AN202606031823215897.html
300414,中光防雷,中光防雷:关于董事、高级管理人员减持计划实施完毕的公告,股东/实际控制人股份减持,2026-06-04,https://data.eastmoney.com/notices/detail/300414/AN202606041823257608.html
301381,赛维时代,赛维时代:北京市金杜(深圳)律师事务所关于赛维时代科技股份有限公司2024年限制性股票激励计划调整首次及预留授予部分的授予价格、首次授予及预留授予部分第二个归属期归属条件成就及部分限制性股票作废相关事项的法律意见书,法律意见书,2026-06-04,https://data.eastmoney.com/notices/detail/301381/AN202606041823256660.html
300448,浩云科技,浩云科技:关于完成工商变更登记(备案)并换发营业执照的公告,法定代表人变更,2026-06-04,https://data.eastmoney.com/notices/detail/300448/AN202606041823254476.html
920964,润农节水,润农节水:重大项目中标公告,重大合同,2026-06-04,https://data.eastmoney.com/notices/detail/920964/AN202606041823249432.html
300294,博雅生物,博雅生物:公司关于持股5%以上股东部分股份解除质押及质押的公告,股份质押、冻结,2026-06-04,https://data.eastmoney.com/notices/detail/300294/AN202606041823248995.html
600295,鄂尔多斯,鄂尔多斯:内蒙古鄂尔多斯资源股份有限公司投资者关系活动记录表(2026年6月3日),调研活动,2026-06-04,https://data.eastmoney.com/notices/detail/600295/AN202606041823246641.html
600662,外服控股,外服控股:外服控股2025年年度股东会会议资料,股东大会资料,2026-06-04,https://data.eastmoney.com/notices/detail/600662/AN202606031823208273.html
A26071,上舜科技,关于苏州上舜科技股份有限公司向不特定合格投资者公开发行股票并在北京证券交易所上市辅导工作完成报告,辅导工作总结报告,2026-06-04,https://data.eastmoney.com/notices/detail/A26071/AN202606231823767123.html
A24038,舒友仪器,关于浙江舒友仪器设备股份有限公司向不特定合格投资者公开发行股票并在北京证券交易所上市辅导工作完成报告,辅导工作总结报告,2026-06-04,https://data.eastmoney.com/notices/detail/A24038/AN202606171823629081.html
A26149,医诺生物,关于大连医诺生物股份有限公司向不特定合格投资者公开发行股票并在北京证券交易所上市辅导工作完成报告,辅导工作总结报告,2026-06-04,https://data.eastmoney.com/notices/detail/A26149/AN202606101823419744.html
A25264,展辰新材,关于珠海展辰新材料股份有限公司向不特定合格投资者公开发行股票并在北京证券交易所上市辅导工作完成报告,辅导工作总结报告,2026-06-04,https://data.eastmoney.com/notices/detail/A25264/AN202606101823419746.html
A26074,文依电气,关于上海文依电气股份有限公司向不特定合格投资者公开发行股票并在北京证券交易所上市辅导工作完成报告,辅导工作总结报告,2026-06-04,https://data.eastmoney.com/notices/detail/A26074/AN202606101823419749.html
A22471,新麦机械,关于新麦机械(中国)股份有限公司首次公开发行股票并上市辅导工作完成报告,辅导工作总结报告,2026-06-04,https://data.eastmoney.com/notices/detail/A22471/AN202606101823419748.html
688806,泰诺麦博,关于同意珠海泰诺麦博制药股份有限公司首次公开发行股票注册的批复,科创板发行上市审核注册结果通知,2026-06-04,https://data.eastmoney.com/notices/detail/688806/AN202606091823393003.html
A26025,银钢一通,关于四川银钢一通凸轮科技股份有限公司向不特定合格投资者公开发行股票并在北京证券交易所上市辅导工作完成报告,辅导工作总结报告,2026-06-04,https://data.eastmoney.com/notices/detail/A26025/AN202606091823388589.html
000062,深圳华强,深圳华强:2026年6月4日投资者关系活动记录表,调研活动,2026-06-04,https://data.eastmoney.com/notices/detail/000062/AN202606051823273019.html
603557,*ST起步,*ST起步:20260604-603557-ST起步业绩说明会投资者关系活动记录表,调研活动,2026-06-04,https://data.eastmoney.com/notices/detail/603557/AN202606041823251861.html
