代码,名称,公告标题,公告类型,公告日期,网址
000761,本钢板材,本钢板材:本钢板材股份有限公司关于本钢转债即将到期及停止交易的第三次提示性公告,其他,2026-05-27,https://data.eastmoney.com/notices/detail/000761/AN202605261822879829.html
002850,科达利,科达利:深圳市科达利实业股份有限公司公开发行可转换公司债券第二次临时受托管理事务报告(2026年度),其他,2026-05-27,https://data.eastmoney.com/notices/detail/002850/AN202605261822881314.html
000166,申万宏源,申万宏源:000166申万宏源投资者关系管理信息20260527,调研活动,2026-05-27,https://data.eastmoney.com/notices/detail/000166/AN202605271822920678.html
300395,菲利华,菲利华:湖北今天律师事务所关于湖北菲利华石英玻璃股份有限公司以简易程序向特定对象发行股票发行过程及认购对象合规性的法律意见书,法律意见书,2026-05-27,https://data.eastmoney.com/notices/detail/300395/AN202605271822919620.html
000883,湖北能源,湖北能源:000883湖北能源投资者关系管理信息20260527,调研活动,2026-05-27,https://data.eastmoney.com/notices/detail/000883/AN202605271822919222.html
000709,河钢股份,河钢股份:000709河钢股份投资者关系管理信息20260527,调研活动,2026-05-27,https://data.eastmoney.com/notices/detail/000709/AN202605271822918535.html
920403,康农种业,康农种业:北京市通商律师事务所上海分所关于湖北康农种业股份有限公司2025年年度股东会的法律意见书,法律意见书,2026-05-27,https://data.eastmoney.com/notices/detail/920403/AN202605271822918034.html
301565,中仑新材,中仑新材:中信证券股份有限公司关于中仑新材料股份有限公司2025年度向不特定对象发行可转换公司债券之发行保荐书,发行保荐书,2026-05-27,https://data.eastmoney.com/notices/detail/301565/AN202605271822917968.html
300713,英可瑞,英可瑞:关于签订募集资金三方监管协议的公告,签订协议,2026-05-27,https://data.eastmoney.com/notices/detail/300713/AN202605271822917583.html
920200,振宏股份,振宏股份:网络投票实施细则,议事规则/实施细则,2026-05-27,https://data.eastmoney.com/notices/detail/920200/AN202605271822916190.html
301511,德福科技,德福科技:关于为子公司提供担保的进展公告,提供/对外担保公告,2026-05-27,https://data.eastmoney.com/notices/detail/301511/AN202605271822915143.html
300263,隆华科技,隆华科技:关于产业基金存续期展期暨关联交易的公告,关联交易,2026-05-27,https://data.eastmoney.com/notices/detail/300263/AN202605271822912846.html
002573,清新环境,清新环境:招商证券股份有限公司关于北京清新环境技术股份有限公司董事变动进展的临时受托管理事务报告,高管人员任职变动,2026-05-27,https://data.eastmoney.com/notices/detail/002573/AN202605271822912783.html
603267,鸿远电子,鸿远电子:投资者关系活动记录表2026年5月22日,调研活动,2026-05-27,https://data.eastmoney.com/notices/detail/603267/AN202605271822911947.html
002524,光正眼科,光正眼科:关于下属子公司综合授信及担保事项的进展公告,其他担保公告,2026-05-27,https://data.eastmoney.com/notices/detail/002524/AN202605271822903781.html
A26086,三地一芯,关于深圳三地一芯电子股份有限公司向不特定合格投资者公开发行股票并在北京证券交易所上市辅导工作完成报告,辅导工作总结报告,2026-05-27,https://data.eastmoney.com/notices/detail/A26086/AN202606031823201329.html
A26056,力克川,关于青岛力克川液压股份有限公司向不特定合格投资者公开发行股票并在北京证券交易所上市辅导工作完成报告,辅导工作总结报告,2026-05-27,https://data.eastmoney.com/notices/detail/A26056/AN202606021823157669.html
300702,天宇股份,天宇股份:300702天宇股份投资者关系管理信息20260527,调研活动,2026-05-27,https://data.eastmoney.com/notices/detail/300702/AN202605271822924910.html
300015,爱尔眼科,爱尔眼科:关于向香港联交所递交境外上市外资股(H股)发行并上市的申请并刊发申请资料的公告,其他,2026-05-27,https://data.eastmoney.com/notices/detail/300015/AN202605271822924122.html
688825,长鑫科技,德勤华永会计师事务所(特殊普通合伙)关于长鑫科技集团股份有限公司首次公开发行股票并在科创板上市的财务报告及审计报告(注册稿)(长鑫科技集团股份有限公司),科创板发行上市审计报告,2026-05-27,https://data.eastmoney.com/notices/detail/688825/AN202605271822922249.html
688825,长鑫科技,上海市锦天城律师事务所关于长鑫科技集团股份有限公司首次公开发行股票并在科创板上市的法律意见书(注册稿)(长鑫科技集团股份有限公司),科创板发行上市法律意见书,2026-05-27,https://data.eastmoney.com/notices/detail/688825/AN202605271822922250.html
688825,长鑫科技,中国国际金融股份有限公司、中信建投证券股份有限公司关于长鑫科技集团股份有限公司首次公开发行股票并在科创板上市的上市保荐书(注册稿)(长鑫科技集团股份有限公司),科创板发行上市上市保荐书,2026-05-27,https://data.eastmoney.com/notices/detail/688825/AN202605271822922253.html
688825,长鑫科技,中国国际金融股份有限公司、中信建投证券股份有限公司关于长鑫科技集团股份有限公司首次公开发行股票并在科创板上市的发行保荐书(注册稿)(长鑫科技集团股份有限公司),科创板发行上市发行保荐书,2026-05-27,https://data.eastmoney.com/notices/detail/688825/AN202605271822922254.html
