代码,名称,公告标题,公告类型,公告日期,网址
300132,诺斯贝尔,青松股份:2025年半年度非经营性资金占用及其他关联资金往来情况汇总表,资金占用,2025-08-29,https://data.eastmoney.com/notices/detail/300132/AN202508281736021913.html
688089,ST嘉必优,关于终止对嘉必优生物技术(武汉)股份有限公司发行股份及支付现金购买资产并募集配套资金暨关联交易审核的决定,科创板并购重组审核终止审核通知,2025-08-29,https://data.eastmoney.com/notices/detail/688089/AN202508291736550963.html
000972,中基健康,*ST中基:中基健康股票交易异常波动公告,股票交易异常波动,2025-08-29,https://data.eastmoney.com/notices/detail/000972/AN202508281736056917.html
688066,*ST航图,航天宏图:第四届董事会第十次会议决议公告,董事会决议公告,2025-08-29,https://data.eastmoney.com/notices/detail/688066/AN202508281736030570.html
688635,长进光子,立信会计师事务所(特殊普通合伙)关于武汉长进光子技术股份有限公司首次公开发行股票并在科创板上市的财务报告及审计报告(申报稿)(武汉长进光子技术股份有限公司),科创板发行上市审计报告,2025-08-29,https://data.eastmoney.com/notices/detail/688635/AN202508291736472980.html
688635,长进光子,武汉长进光子技术股份有限公司科创板首次公开发行股票招股说明书(申报稿),科创板发行上市招股说明书申报稿,2025-08-29,https://data.eastmoney.com/notices/detail/688635/AN202508291736472978.html
688635,长进光子,上海市通力律师事务所关于武汉长进光子技术股份有限公司首次公开发行股票并在科创板上市的法律意见书(申报稿)(武汉长进光子技术股份有限公司),科创板发行上市法律意见书,2025-08-29,https://data.eastmoney.com/notices/detail/688635/AN202508291736472981.html
603189,*ST网达,网达软件:上海网达软件股份有限公司2025年半年度报告,半年度报告全文,2025-08-29,https://data.eastmoney.com/notices/detail/603189/AN202508281736060685.html
603189,*ST网达,网达软件:关于使用闲置募集资金进行现金管理到期赎回并继续进行现金管理的公告,投资理财,2025-08-29,https://data.eastmoney.com/notices/detail/603189/AN202508281736060686.html
603189,*ST网达,网达软件:上海网达软件股份有限公司章程(2025年8月修订),公司章程修订,2025-08-29,https://data.eastmoney.com/notices/detail/603189/AN202508281736060688.html
688201,ST信安,信安世纪:第三届董事会第十三次会议决议公告,董事会决议公告,2025-08-29,https://data.eastmoney.com/notices/detail/688201/AN202508281736014193.html
600543,*ST莫高,莫高股份:莫高股份董事及高管人员买卖本公司股票管理制度,管理办法/制度,2025-08-29,https://data.eastmoney.com/notices/detail/600543/AN202508281736082320.html
600641,先导基电,万业企业:上海万业企业股份有限公司关于增加2025年度担保额度预计并增加担保对象的公告,担保年度额度预计,2025-08-29,https://data.eastmoney.com/notices/detail/600641/AN202508281736058554.html
603896,寿仙谷,寿仙谷:寿仙谷2025年半年度业绩电话交流会会议纪要,其他,2025-08-29,https://data.eastmoney.com/notices/detail/603896/AN202508291736445051.html
300793,佳禾智能,佳禾智能:国浩律师(杭州)事务所关于佳禾智能科技股份有限公司2025年第一次临时股东大会法律意见书,法律意见书,2025-08-29,https://data.eastmoney.com/notices/detail/300793/AN202508291736546705.html
300504,天邑股份,天邑股份:关于收到《成交通知书》的公告,其他,2025-08-29,https://data.eastmoney.com/notices/detail/300504/AN202508291736509302.html
300545,联得装备,联得装备:2025年8月29日投资者关系活动记录表,调研活动,2025-08-29,https://data.eastmoney.com/notices/detail/300545/AN202508291736484849.html
603668,天马科技,天马科技:福建天马科技集团股份有限公司投资者关系活动记录表(2025-003),调研活动,2025-08-29,https://data.eastmoney.com/notices/detail/603668/AN202508291736458689.html
301159,三维天地,三维天地:董事会提名委员会关于独立董事候选人任职资格的审核意见,专项说明/独立意见,2025-08-29,https://data.eastmoney.com/notices/detail/301159/AN202508281736103543.html
603368,柳药集团,柳药集团:广西柳药集团股份有限公司董事会薪酬与考核委员会关于公司2025年股票期权激励计划相关事项的核查意见,专项说明/独立意见,2025-08-29,https://data.eastmoney.com/notices/detail/603368/AN202508281736120121.html
002936,郑州银行,郑州银行:半年报董事会决议公告,董事会决议公告,2025-08-29,https://data.eastmoney.com/notices/detail/002936/AN202508281736110340.html
002363,隆基机械,隆基机械:半年报董事会决议公告,董事会决议公告,2025-08-29,https://data.eastmoney.com/notices/detail/002363/AN202508281736109296.html
002305,*ST南置,*ST南置:半年报董事会决议公告,董事会决议公告,2025-08-29,https://data.eastmoney.com/notices/detail/002305/AN202508281736107748.html
300661,圣邦股份,圣邦股份:董事会决议公告,高管人员任职变动,2025-08-29,https://data.eastmoney.com/notices/detail/300661/AN202508281736123678.html
300814,中富电路,中富电路:董事会决议公告,董事会决议公告,2025-08-29,https://data.eastmoney.com/notices/detail/300814/AN202508281736105614.html
002446,盛路通信,盛路通信:半年报董事会决议公告,董事会决议公告,2025-08-29,https://data.eastmoney.com/notices/detail/002446/AN202508281736097822.html
301008,宏昌科技,宏昌科技:董事会决议公告,董事会决议公告,2025-08-29,https://data.eastmoney.com/notices/detail/301008/AN202508281736082969.html
300597,吉大通信,吉大通信:董事会决议公告,董事会决议公告,2025-08-29,https://data.eastmoney.com/notices/detail/300597/AN202508281736064901.html
300774,倍杰特,倍杰特:董事会决议公告,董事会决议公告,2025-08-29,https://data.eastmoney.com/notices/detail/300774/AN202508281736057508.html
000501,武商集团,武商集团:第十届十七次(临时)董事会决议公告,董事会决议公告,2025-08-29,https://data.eastmoney.com/notices/detail/000501/AN202508281736038493.html
603291,联合水务,联合水务:第二届董事会第十五次会议决议公告,董事会决议公告,2025-08-29,https://data.eastmoney.com/notices/detail/603291/AN202508281736030928.html
601233,桐昆股份,桐昆股份:桐昆集团股份有限公司第九届董事会第十九次会议决议公告,董事会决议公告,2025-08-29,https://data.eastmoney.com/notices/detail/601233/AN202508281736025684.html
603040,新坐标,新坐标:新坐标第五届董事会第十四次会议决议公告,分配预案,2025-08-29,https://data.eastmoney.com/notices/detail/603040/AN202508281736016139.html
300795,米奥会展,米奥会展:董事会决议公告,分配预案,2025-08-29,https://data.eastmoney.com/notices/detail/300795/AN202508281736025742.html
688037,芯源微,芯源微:芯源微第三届董事会第三次会议决议公告,董事会决议公告,2025-08-29,https://data.eastmoney.com/notices/detail/688037/AN202508281736056267.html
603520,司太立,司太立:司太立第五届董事会第十七次会议决议公告,分配预案,2025-08-29,https://data.eastmoney.com/notices/detail/603520/AN202508281736004116.html
600428,中远海特,中远海特:中远海运特种运输股份有限公司第八届监事会第十七次会议决议公告,监事会决议公告,2025-08-29,https://data.eastmoney.com/notices/detail/600428/AN202508281736127030.html
300998,宁波方正,宁波方正:监事会决议公告,监事会决议公告,2025-08-29,https://data.eastmoney.com/notices/detail/300998/AN202508281736096216.html
