代码,名称,公告标题,公告类型,公告日期,网址
688089,ST嘉必优,嘉必优:北京市中伦律师事务所关于嘉必优生物技术(武汉)股份有限公司2024年年度股东大会的法律意见书,法律意见书,2025-05-30,https://data.eastmoney.com/notices/detail/688089/AN202505291681290515.html
300746,汉嘉数智,汉嘉设计:关于对外担保的进展公告,提供/对外担保公告,2025-05-30,https://data.eastmoney.com/notices/detail/300746/AN202505301681888973.html
000811,冰轮环境,冰轮环境:上海市建纬律师事务所关于对烟台国丰投资控股集团有限公司及其一致行动人增持冰轮环境技术股份有限公司股份之专项核查意见,保荐/核查意见,2025-05-30,https://data.eastmoney.com/notices/detail/000811/AN202505291681285591.html
600898,*ST美讯,关于对大华会计师事务所及注册会计师朴仁花、樊小刚予以公开谴责的决定,上交所股票公开谴责,2025-05-30,https://data.eastmoney.com/notices/detail/600898/AN202506271698617189.html
920178,锐翔智能,关于珠海锐翔智能科技股份有限公司首次公开发行股票并上市辅导工作完成报告,辅导工作进展报告,2025-05-30,https://data.eastmoney.com/notices/detail/920178/AN202506171692349696.html
605167,利柏特,关于同意江苏利柏特股份有限公司向不特定对象发行可转换公司债券注册的批复,沪主板再融资审核注册结果通知,2025-05-30,https://data.eastmoney.com/notices/detail/605167/AN202506111688884396.html
920189,康美特,关于北京康美特科技股份有限公司首次公开发行股票并上市辅导工作完成报告,辅导工作进展报告,2025-05-30,https://data.eastmoney.com/notices/detail/920189/AN202506071686244798.html
601162,天风证券,关于同意天风证券股份有限公司向特定对象发行股票注册的批复,沪主板再融资审核注册结果通知,2025-05-30,https://data.eastmoney.com/notices/detail/601162/AN202506061685916078.html
A24056,江锅股份,关于江苏江锅智能装备股份有限公司首次公开发行股票并上市辅导工作完成报告,辅导工作进展报告,2025-05-30,https://data.eastmoney.com/notices/detail/A24056/AN202506051685044936.html
603406,天富龙,关于同意扬州天富龙集团股份有限公司首次公开发行股票注册的批复,沪主板发行上市审核注册结果通知,2025-05-30,https://data.eastmoney.com/notices/detail/603406/AN202506041684730419.html
002939,长城证券,长城证券:2025年5月30日投资者关系活动记录表,调研活动,2025-05-30,https://data.eastmoney.com/notices/detail/002939/AN202505301682007068.html
600804,退市鹏博,关于终止鹏博士电信传媒集团股份有限公司股票上市的公告,终止上市,2025-05-30,https://data.eastmoney.com/notices/detail/600804/AN202505301681981122.html
603003,退市龙宇,关于终止上海龙宇数据股份有限公司股票上市的公告,终止上市,2025-05-30,https://data.eastmoney.com/notices/detail/603003/AN202505301681981123.html
002079,苏州固锝,苏州固锝:苏州固锝电子股份有限公司2024年度向特定对象发行A股股票募集说明书(申报稿),深主板再融资募集说明书申报稿,2025-05-30,https://data.eastmoney.com/notices/detail/002079/AN202505301681981082.html
002079,苏州固锝,苏州固锝:苏州固锝电子股份有限公司最近一年的财务报告及其审计报告以及最近一期的财务报告,审计报告,2025-05-30,https://data.eastmoney.com/notices/detail/002079/AN202505301681981083.html
002079,苏州固锝,苏州固锝:广发证券股份有限公司关于苏州固锝电子股份有限公司2024年度向特定对象发行A股股票之上市保荐书,上市保荐书,2025-05-30,https://data.eastmoney.com/notices/detail/002079/AN202505301681981085.html
002079,苏州固锝,苏州固锝:广发证券股份有限公司关于苏州固锝电子股份有限公司2024年度向特定对象发行A股股票之发行保荐书,发行保荐书,2025-05-30,https://data.eastmoney.com/notices/detail/002079/AN202505301681981086.html
002079,苏州固锝,苏州固锝:世纪同仁律师事务所关于苏州固锝电子股份有限公司2024年度向特定对象发行A股股票的法律意见书,法律意见书,2025-05-30,https://data.eastmoney.com/notices/detail/002079/AN202505301681981087.html
002079,苏州固锝,苏州固锝:关于向特定对象发行股票申请获得深圳证券交易所受理的公告,其他,2025-05-30,https://data.eastmoney.com/notices/detail/002079/AN202505301681981084.html
920174,五新智能,五新隧装:独立财务顾问报告(申报稿),北交所重大资产重组保荐/核查意见,2025-05-30,https://data.eastmoney.com/notices/detail/920174/AN202505301681977368.html
