代码,名称,公告标题,公告类型,公告日期,网址
920076,国亮新材,国亮新材:向不特定合格投资者公开发行股票并在北京证券交易所上市网上路演公告,首发网上路演公告,2026-01-12,https://data.eastmoney.com/notices/detail/920076/AN202601121816949513.html
920076,国亮新材,国亮新材:内部控制鉴证报告,保荐/核查意见,2026-01-12,https://data.eastmoney.com/notices/detail/920076/AN202601121816949514.html
301606,绿联科技,绿联科技:2026年第一次临时股东会决议公告,股东大会决议公告,2026-01-12,https://data.eastmoney.com/notices/detail/301606/AN202601121816950869.html
920304,迪尔化工,迪尔化工:北京浩天(济南)律师事务所关于山东华阳迪尔化工股份有限公司2026年股权激励计划(草案)的法律意见书,法律意见书,2026-01-12,https://data.eastmoney.com/notices/detail/920304/AN202601121816950465.html
301512,智信精密,智信精密:华泰联合证券有限责任公司关于公司2025年现场检查报告,保荐/核查意见,2026-01-12,https://data.eastmoney.com/notices/detail/301512/AN202601121816944971.html
301097,天益医疗,天益医疗:关于回购公司股份方案的公告,回购预案,2026-01-12,https://data.eastmoney.com/notices/detail/301097/AN202601121816944439.html
A22196,特创科技,关于惠州市特创电子科技股份有限公司首次公开发行股票并上市辅导工作进展报告(第八期),辅导工作进展报告,2026-01-12,https://data.eastmoney.com/notices/detail/A22196/AN202601231818320190.html
A22465,凝思软件,关于北京凝思软件股份有限公司首次公开发行股票并上市辅导工作进展报告(第一期),辅导工作进展报告,2026-01-12,https://data.eastmoney.com/notices/detail/A22465/AN202601211818202535.html
A22308,航天和兴,关于北京航天和兴科技股份有限公司首次公开发行股票并上市辅导工作进展报告(第十期),辅导工作进展报告,2026-01-12,https://data.eastmoney.com/notices/detail/A22308/AN202601211818202514.html
A25156,华脉泰科,关于北京华脉泰科医疗器械股份有限公司首次公开发行股票并上市辅导工作进展报告(第三期),辅导工作进展报告,2026-01-12,https://data.eastmoney.com/notices/detail/A25156/AN202601211818202523.html
A25217,铭基高科,关于广东铭基高科电子股份有限公司首次公开发行股票并上市辅导工作进展报告(第二期),辅导工作进展报告,2026-01-12,https://data.eastmoney.com/notices/detail/A25217/AN202601201818161804.html
A23193,地通控股,关于地通工业控股集团股份有限公司首次公开发行股票并上市辅导工作进展报告(第二期),辅导工作进展报告,2026-01-12,https://data.eastmoney.com/notices/detail/A23193/AN202601191818079476.html
A25129,丰源轮胎,关于山东丰源轮胎制造股份有限公司首次公开发行股票并上市辅导工作进展报告(第四期),辅导工作进展报告,2026-01-12,https://data.eastmoney.com/notices/detail/A25129/AN202601191818079364.html
A25055,美思特,关于杭州美思特智能科技股份有限公司首次公开发行股票并上市辅导工作进展报告(第四期),辅导工作进展报告,2026-01-12,https://data.eastmoney.com/notices/detail/A25055/AN202601191818079433.html
A22218,蓝山屯河,关于新疆蓝山屯河科技股份有限公司首次公开发行股票并上市辅导工作进展报告(第八期),辅导工作进展报告,2026-01-12,https://data.eastmoney.com/notices/detail/A22218/AN202601181818072030.html
A25222,振华海科,关于江苏振华海科装备科技股份有限公司首次公开发行股票并上市辅导工作进展报告(第一期),辅导工作进展报告,2026-01-12,https://data.eastmoney.com/notices/detail/A25222/AN202601161817197494.html
A25078,时代高科,关于深圳市时代高科技设备股份有限公司首次公开发行股票并上市辅导工作进展报告(第五期),辅导工作进展报告,2026-01-12,https://data.eastmoney.com/notices/detail/A25078/AN202601161817197370.html
A22035,三峰透平,关于湖北三峰透平装备股份有限公司首次公开发行股票并上市辅导工作进展报告(第十期),辅导工作进展报告,2026-01-12,https://data.eastmoney.com/notices/detail/A22035/AN202601151817048776.html
300122,智飞生物,智飞生物:2025年度业绩预告,业绩预告,2026-01-12,https://data.eastmoney.com/notices/detail/300122/AN202601131816956136.html
002254,泰和新材,泰和新材:2026年1月12日投资者关系活动记录表,调研活动,2026-01-12,https://data.eastmoney.com/notices/detail/002254/AN202601121816955168.html
002131,利欧股份,利欧股份:2026年1月12日投资者关系活动记录表,调研活动,2026-01-12,https://data.eastmoney.com/notices/detail/002131/AN202601121816955030.html
000783,长江证券,长江证券:长江证券股份有限公司2025年面向专业投资者公开发行公司债券(第二期)(续发行)发行价格公告,其他,2026-01-12,https://data.eastmoney.com/notices/detail/000783/AN202601121816953972.html
301626,苏州天脉,苏州天脉:上市保荐书,上市保荐书,2026-01-12,https://data.eastmoney.com/notices/detail/301626/AN202601121816953114.html
301626,苏州天脉,苏州天脉:证券发行保荐书,发行保荐书,2026-01-12,https://data.eastmoney.com/notices/detail/301626/AN202601121816953125.html
301626,苏州天脉,苏州天脉:关于申请向不特定对象发行可转换公司债券的审核问询函回复及申请文件更新的提示性公告,回复问询函公告,2026-01-12,https://data.eastmoney.com/notices/detail/301626/AN202601121816953115.html
301626,苏州天脉,苏州天脉:募集说明书(申报稿),其他,2026-01-12,https://data.eastmoney.com/notices/detail/301626/AN202601121816953119.html
300926,博俊科技,博俊科技:2025年度业绩预告,业绩预告,2026-01-12,https://data.eastmoney.com/notices/detail/300926/AN202601121816953126.html
301626,苏州天脉,苏州天脉:律师事务所补充法律意见书(一),法律意见书,2026-01-12,https://data.eastmoney.com/notices/detail/301626/AN202601121816953122.html
301626,苏州天脉,苏州天脉:会计师关于审核问询函的回复,回复问询函公告,2026-01-12,https://data.eastmoney.com/notices/detail/301626/AN202601121816953081.html
301626,苏州天脉,苏州天脉:发行人及保荐机构关于审核问询函的回复,保荐代表人（机构）变更,2026-01-12,https://data.eastmoney.com/notices/detail/301626/AN202601121816953080.html
300957,贝泰妮,贝泰妮:关于持股5%以上股东减持股份的预披露公告,股东/实际控制人股份减持,2026-01-12,https://data.eastmoney.com/notices/detail/300957/AN202601121816952912.html
300246,宝莱特,宝莱特:300246宝莱特投资者关系管理信息20260112,调研活动,2026-01-12,https://data.eastmoney.com/notices/detail/300246/AN202601121816952746.html
300136,信维通信,信维通信:关于公司股东减持股份的预披露公告,股东/实际控制人股份减持,2026-01-12,https://data.eastmoney.com/notices/detail/300136/AN202601121816952639.html
300246,宝莱特,宝莱特:简式权益变动报告书(衢威智合),权益变动报告书,2026-01-12,https://data.eastmoney.com/notices/detail/300246/AN202601121816952586.html
300246,宝莱特,宝莱特:关于控股股东、实际控制人拟协议转让部分股份暨股东权益变动的提示性公告,权益变动报告书,2026-01-12,https://data.eastmoney.com/notices/detail/300246/AN202601121816952588.html
300246,宝莱特,宝莱特:简式权益变动报告书(燕金元、王石),权益变动报告书,2026-01-12,https://data.eastmoney.com/notices/detail/300246/AN202601121816952587.html
300569,天能重工,天能重工:北京德和衡律师事务所关于青岛天能重工股份有限公司2026年第一次临时股东会的法律意见书,法律意见书,2026-01-12,https://data.eastmoney.com/notices/detail/300569/AN202601121816952526.html
300569,天能重工,天能重工:青岛天能重工股份有限公司2026年第一次临时股东会决议公告,股东大会决议公告,2026-01-12,https://data.eastmoney.com/notices/detail/300569/AN202601121816952524.html
300629,新劲刚,新劲刚:股票交易异常波动公告,股票交易异常波动,2026-01-12,https://data.eastmoney.com/notices/detail/300629/AN202601121816952402.html
002239,奥特佳,关于同意奥特佳再融资注册的批复,深主板发行上市审核注册结果通知,2026-01-12,https://data.eastmoney.com/notices/detail/002239/AN202601121816952252.html
300851,交大思诺,交大思诺:第四届董事会第十次会议决议公告,董事会决议公告,2026-01-12,https://data.eastmoney.com/notices/detail/300851/AN202601121816952250.html
920014,特瑞斯,特瑞斯:关于使用闲置募集资金进行现金管理的公告,投资理财,2026-01-12,https://data.eastmoney.com/notices/detail/920014/AN202601121816952228.html
920014,特瑞斯,特瑞斯:投资者关系活动记录表,调研活动,2026-01-12,https://data.eastmoney.com/notices/detail/920014/AN202601121816952224.html
920014,特瑞斯,特瑞斯:中信建投证券股份有限公司关于特瑞斯能源装备股份有限公司使用闲置募集资金进行现金管理的核查意见,保荐/核查意见,2026-01-12,https://data.eastmoney.com/notices/detail/920014/AN202601121816952229.html
920014,特瑞斯,特瑞斯:关于预计2026年日常性关联交易的公告,关联交易,2026-01-12,https://data.eastmoney.com/notices/detail/920014/AN202601121816952225.html
920014,特瑞斯,特瑞斯:第五届董事会第十二次会议决议公告,董事会决议公告,2026-01-12,https://data.eastmoney.com/notices/detail/920014/AN202601121816952226.html
920014,特瑞斯,特瑞斯:关于竞价回购股份方案暨回购股份报告书的公告,回购预案,2026-01-12,https://data.eastmoney.com/notices/detail/920014/AN202601121816952221.html
920014,特瑞斯,特瑞斯:关于召开2026年第一次临时股东会通知公告(提供网络投票),召开股东大会通知,2026-01-12,https://data.eastmoney.com/notices/detail/920014/AN202601121816952223.html
920014,特瑞斯,特瑞斯:关于使用闲置自有资金购买理财产品的公告,投资理财,2026-01-12,https://data.eastmoney.com/notices/detail/920014/AN202601121816952227.html
920014,特瑞斯,特瑞斯:关于2026年度向银行申请授信额度的公告,借贷,2026-01-12,https://data.eastmoney.com/notices/detail/920014/AN202601121816952222.html
300851,交大思诺,交大思诺:关于使用闲置自有资金进行现金管理的公告,投资理财,2026-01-12,https://data.eastmoney.com/notices/detail/300851/AN202601121816952217.html
