代码,名称,公告标题,公告类型,公告日期,网址
920193,吉和昌,吉和昌:2025年第四次临时股东会决议公告,股东大会决议公告,2025-09-10,https://data.eastmoney.com/notices/detail/920193/AN202509101741126103.html
301030,*ST仕净,仕净科技:第四届董事会第九次会议决议公告,高管人员任职变动,2025-09-10,https://data.eastmoney.com/notices/detail/301030/AN202509101741232133.html
301030,*ST仕净,仕净科技:第四届董事会提名委员会关于独立董事候选人任职资格的审查意见,专项说明/独立意见,2025-09-10,https://data.eastmoney.com/notices/detail/301030/AN202509101741232134.html
600965,*ST福成,福成股份:关于参加2025年度河北辖区上市公司投资者网上集体接待日暨2025年半年报业绩说明会的公告,调研活动,2025-09-10,https://data.eastmoney.com/notices/detail/600965/AN202509091740730102.html
300804,广康生化,广康生化:华泰联合证券有限责任公司关于广东广康生化科技股份有限公司2025年半年度跟踪报告,保荐/核查意见,2025-09-10,https://data.eastmoney.com/notices/detail/300804/AN202509101741237055.html
300204,舒泰神,舒泰神:关于股东部分股份解除质押的公告,股份质押、冻结,2025-09-10,https://data.eastmoney.com/notices/detail/300204/AN202509101741195591.html
300950,德固特,德固特:德固特2025年9月10日投资者关系活动记录表,调研活动,2025-09-10,https://data.eastmoney.com/notices/detail/300950/AN202509101741195832.html
300970,华绿生物,华绿生物:关于持股5%以上股东持股比例被动稀释触及1%整数倍的公告,其他,2025-09-10,https://data.eastmoney.com/notices/detail/300970/AN202509101741187179.html
301538,骏鼎达,骏鼎达:骏鼎达：投资者关系活动记录表（2025年9月10日）,调研活动,2025-09-10,https://data.eastmoney.com/notices/detail/301538/AN202509101741175071.html
301308,江波龙,江波龙:2025年9月8日投资者关系活动记录表,调研活动,2025-09-10,https://data.eastmoney.com/notices/detail/301308/AN202509101741175070.html
A25128,杰锋动力,关于杰锋汽车动力系统股份有限公司首次公开发行股票并上市辅导工作完成报告,辅导工作进展报告,2025-09-10,https://data.eastmoney.com/notices/detail/A25128/AN202509171745392409.html
A25202,环能涡轮,关于常州环能涡轮动力股份有限公司首次公开发行股票并上市辅导工作完成报告,辅导工作进展报告,2025-09-10,https://data.eastmoney.com/notices/detail/A25202/AN202509161744772459.html
600933,爱柯迪,关于同意爱柯迪股份有限公司发行股份购买资产并募集配套资金注册的批复,沪主板并购重组审核注册结果通知,2025-09-10,https://data.eastmoney.com/notices/detail/600933/AN202509121742446128.html
600479,千金药业,关于同意株洲千金药业股份有限公司发行股份购买资产注册的批复,沪主板并购重组审核注册结果通知,2025-09-10,https://data.eastmoney.com/notices/detail/600479/AN202509121742403574.html
300932,三友联众,三友联众:2025年9月10日投资者关系活动记录表,调研活动,2025-09-10,https://data.eastmoney.com/notices/detail/300932/AN202509101741298845.html
000050,深天马A,深天马Ａ:2025年9月10日投资者关系活动记录表,调研活动,2025-09-10,https://data.eastmoney.com/notices/detail/000050/AN202509101741293072.html
301448,开创电气,开创电气:股票交易异常波动公告,股票交易异常波动,2025-09-10,https://data.eastmoney.com/notices/detail/301448/AN202509101741285081.html
301448,开创电气,开创电气:关于部分募集资金专户完成销户的公告,募集资金使用情况报告,2025-09-10,https://data.eastmoney.com/notices/detail/301448/AN202509101741285080.html
000733,振华科技,振华科技:000733振华科技投资者关系管理信息20250910,调研活动,2025-09-10,https://data.eastmoney.com/notices/detail/000733/AN202509101741282052.html
300082,奥克股份,奥克股份:关联交易管理制度,管理办法/制度,2025-09-10,https://data.eastmoney.com/notices/detail/300082/AN202509101741270744.html
300082,奥克股份,奥克股份:企业内部审计制度,管理办法/制度,2025-09-10,https://data.eastmoney.com/notices/detail/300082/AN202509101741270756.html
300082,奥克股份,奥克股份:董事会议事规则,议事规则/实施细则,2025-09-10,https://data.eastmoney.com/notices/detail/300082/AN202509101741279560.html
300082,奥克股份,奥克股份:募集资金使用制度,管理办法/制度,2025-09-10,https://data.eastmoney.com/notices/detail/300082/AN202509101741270754.html
300082,奥克股份,奥克股份:奥克股份2025年第二次临时股东大会的法律意见,法律意见书,2025-09-10,https://data.eastmoney.com/notices/detail/300082/AN202509101741270752.html
300082,奥克股份,奥克股份:股东会议事规则,议事规则/实施细则,2025-09-10,https://data.eastmoney.com/notices/detail/300082/AN202509101741279561.html
300082,奥克股份,奥克股份:关于选举职工代表董事的公告,高管人员任职变动,2025-09-10,https://data.eastmoney.com/notices/detail/300082/AN202509101741270748.html
300082,奥克股份,奥克股份:独立董事工作制度,管理办法/制度,2025-09-10,https://data.eastmoney.com/notices/detail/300082/AN202509101741270750.html
