代码,名称,公告标题,公告类型,公告日期,网址
300268,佳沃食品,ST佳沃:2024年度内部控制评价报告,内部控制报告,2025-03-13,https://data.eastmoney.com/notices/detail/300268/AN202503121644313212.html
300268,佳沃食品,ST佳沃:关于未弥补亏损达到实收股本总额三分之一的公告,其他,2025-03-13,https://data.eastmoney.com/notices/detail/300268/AN202503121644313219.html
600729,重百集团,重庆百货:重庆百货大楼股份有限公司监事会对第八届六次监事会会议相关事项的核查意见,专项说明/独立意见,2025-03-13,https://data.eastmoney.com/notices/detail/600729/AN202503121644302806.html
688288,鸿泉技术,鸿泉物联:关于股票交易异常波动的公告,股票交易异常波动,2025-03-13,https://data.eastmoney.com/notices/detail/688288/AN202503121644302972.html
603088,宁波精达,上海证券交易所并购重组审核委员会2025年第4次审议会议结果公告,上交所并购重组委会议结果公告,2025-03-13,https://data.eastmoney.com/notices/detail/603088/AN202503261647775769.html
688729,屹唐股份,关于同意北京屹唐半导体科技股份有限公司首次公开发行股票注册的批复,科创板发行上市审核注册结果通知,2025-03-13,https://data.eastmoney.com/notices/detail/688729/AN202503261647773800.html
000968,蓝焰控股,蓝焰控股:山西蓝焰控股股份有限公司2025年面向专业投资者公开发行科技创新公司债券(第一期)票面利率公告,其他,2025-03-13,https://data.eastmoney.com/notices/detail/000968/AN202503131644348786.html
002916,深南电路,深南电路:2025年3月13日投资者关系活动记录表,调研活动,2025-03-13,https://data.eastmoney.com/notices/detail/002916/AN202503131644348306.html
300630,普利退,*ST普利:关于普利转债转股数额累计达到转股前公司已发行股份总额10%及公司控股股东权益变动触及5%整数倍的公告,权益变动报告书,2025-03-13,https://data.eastmoney.com/notices/detail/300630/AN202503131644347175.html
002939,长城证券,长城证券:2025年3月13日投资者关系活动记录表,调研活动,2025-03-13,https://data.eastmoney.com/notices/detail/002939/AN202503131644347078.html
300518,新迅达,新迅达:第五届董事会第二十六次会议决议公告,董事会决议公告,2025-03-13,https://data.eastmoney.com/notices/detail/300518/AN202503131644346041.html
300518,新迅达,新迅达:关于出售全资子公司100%股权的公告,收购出售资产/股权,2025-03-13,https://data.eastmoney.com/notices/detail/300518/AN202503131644346039.html
000725,京东方A,京东方Ａ:008-2025年3月13日投资者关系活动记录表,调研活动,2025-03-13,https://data.eastmoney.com/notices/detail/000725/AN202503131644345891.html
300652,雷迪克,雷迪克:300652雷迪克投资者关系管理信息20250313,调研活动,2025-03-13,https://data.eastmoney.com/notices/detail/300652/AN202503131644345716.html
688729,屹唐股份,3-1-2发行保荐书,科创板发行上市发行保荐书,2025-03-13,https://data.eastmoney.com/notices/detail/688729/AN202503131644345557.html
688729,屹唐股份,3-1-3上市保荐书,科创板发行上市上市保荐书,2025-03-13,https://data.eastmoney.com/notices/detail/688729/AN202503131644345445.html
688729,屹唐股份,毕马威华振会计师事务所(特殊普通合伙)关于北京屹唐半导体科技股份有限公司首次公开发行股票并在科创板上市的财务报告及审计报告,科创板发行上市审计报告,2025-03-13,https://data.eastmoney.com/notices/detail/688729/AN202503131644345432.html
688729,屹唐股份,北京市金杜律师事务所关于北京屹唐半导体科技股份有限公司首次公开发行股票并在科创板上市之法律意见书,科创板发行上市法律意见书,2025-03-13,https://data.eastmoney.com/notices/detail/688729/AN202503131644345455.html
688729,屹唐股份,8-1发行人及保荐机构关于发行注册环节反馈意见落实函的回复意见(2024年半年度财务数据更新版)(北京屹唐半导体科技股份有限公司),科创板发行上市问询与回复,2025-03-13,https://data.eastmoney.com/notices/detail/688729/AN202503131644345423.html
688729,屹唐股份,8-2会计师关于发行注册环节反馈意见落实函的回复意见(2024年半年年度财务数据更新版)(北京屹唐半导体科技股份有限公司),科创板发行上市问询与回复,2025-03-13,https://data.eastmoney.com/notices/detail/688729/AN202503131644345422.html
688729,屹唐股份,北京屹唐半导体科技股份有限公司科创板首次公开发行股票招股说明书(注册稿),科创板发行上市招股说明书注册稿,2025-03-13,https://data.eastmoney.com/notices/detail/688729/AN202503131644345421.html
688729,屹唐股份,8-3补充法律意见书(九)(北京屹唐半导体科技股份有限公司),科创板发行上市问询与回复,2025-03-13,https://data.eastmoney.com/notices/detail/688729/AN202503131644345418.html
300113,顺网科技,顺网科技:2025年03月11日-03月13日投资者关系活动记录表,调研活动,2025-03-13,https://data.eastmoney.com/notices/detail/300113/AN202503131644345288.html
002693,双成药业,双成药业:002693双成药业投资者关系管理信息20250313,调研活动,2025-03-13,https://data.eastmoney.com/notices/detail/002693/AN202503131644345277.html
002053,云南能投,云南能投:2025年3月13日投资者关系活动记录表,调研活动,2025-03-13,https://data.eastmoney.com/notices/detail/002053/AN202503131644345104.html
300436,广生堂,广生堂:300436广生堂投资者关系管理信息20250313,调研活动,2025-03-13,https://data.eastmoney.com/notices/detail/300436/AN202503131644345103.html
300531,优博讯,优博讯:关于控股股东减持计划实施完毕的公告,股东/实际控制人股份减持,2025-03-13,https://data.eastmoney.com/notices/detail/300531/AN202503131644345206.html
300670,大烨智能,大烨智能:关于提供担保的进展公告,提供/对外担保公告,2025-03-13,https://data.eastmoney.com/notices/detail/300670/AN202503131644344858.html
000790,华神科技,华神科技:000790华神科技投资者关系管理信息20250313,调研活动,2025-03-13,https://data.eastmoney.com/notices/detail/000790/AN202503131644344701.html
300942,易瑞生物,易瑞生物:2025年3月13日投资者关系活动记录表,调研活动,2025-03-13,https://data.eastmoney.com/notices/detail/300942/AN202503131644344700.html
300386,飞天诚信,飞天诚信:关于获得政府补助的公告(一),获得补贴（资助）,2025-03-13,https://data.eastmoney.com/notices/detail/300386/AN202503131644344227.html
000561,烽火电子,烽火电子:000561烽火电子投资者关系管理信息20250313,调研活动,2025-03-13,https://data.eastmoney.com/notices/detail/000561/AN202503131644344491.html
