代码,名称,公告标题,公告类型,公告日期,网址
920090,*ST同辉,同辉信息:关于全资子公司及孙公司完成工商变更登记并取得营业执照的公告,公司关联方基本资料变更,2024-10-21,https://data.eastmoney.com/notices/detail/920090/AN202410211640391386.html
300899,上海凯鑫,上海凯鑫:第四届监事会第一次会议决议公告,高管人员任职变动,2024-10-21,https://data.eastmoney.com/notices/detail/300899/AN202410211640390240.html
300486,东杰智能,东杰智能:关于预计触发可转债转股价格向下修正条件的提示性公告,其他,2024-10-21,https://data.eastmoney.com/notices/detail/300486/AN202410211640387933.html
688401,路维光电,4-1北京观韬律师事务所关于深圳市路维光电股份有限公司向不特定对象发行可转换公司债券的法律意见书,科创板再融资法律意见书,2024-10-21,https://data.eastmoney.com/notices/detail/688401/AN202410211640394127.html
688401,路维光电,6-1上会会计师事务所(特殊普通合伙)关于深圳市路维光电股份有限公司向不特定对象发行可转换公司债券的审计报告及财务报表,科创板再融资审计报告,2024-10-21,https://data.eastmoney.com/notices/detail/688401/AN202410211640394122.html
688401,路维光电,3-2国信证券股份有限公司关于深圳市路维光电股份有限公司向不特定对象发行可转换公司债券之上市保荐书,科创板再融资上市保荐书,2024-10-21,https://data.eastmoney.com/notices/detail/688401/AN202410211640394121.html
688401,路维光电,3-1国信证券股份有限公司关于深圳市路维光电股份有限公司向不特定对象发行可转换公司债券之发行保荐书,科创板再融资发行保荐书,2024-10-21,https://data.eastmoney.com/notices/detail/688401/AN202410211640394117.html
300411,金盾股份,金盾股份:关于持股5%以上股东减持期限届满的公告,股东/实际控制人股份减持,2024-10-21,https://data.eastmoney.com/notices/detail/300411/AN202410211640393466.html
300398,飞凯材料,飞凯材料:关于持股5%以上股东以及公司董事、高级管理人员股份减持计划的预披露公告,股东/实际控制人股份减持,2024-10-21,https://data.eastmoney.com/notices/detail/300398/AN202410211640393465.html
301617,博苑新材,关于同意博苑股份首次公开发行股票注册的批复,创业板发行上市审核注册结果通知,2024-10-21,https://data.eastmoney.com/notices/detail/301617/AN202410211640393165.html
300377,赢时胜,赢时胜:关于控股股东部分股份被司法冻结的公告,股份质押、冻结,2024-10-21,https://data.eastmoney.com/notices/detail/300377/AN202410211640392621.html
301345,涛涛车业,涛涛车业:关于选举第四届监事会职工代表监事的公告,高管人员任职变动,2024-10-21,https://data.eastmoney.com/notices/detail/301345/AN202410211640392569.html
301345,涛涛车业,涛涛车业:国浩律师(杭州)事务所关于浙江涛涛车业股份有限公司2024年第二次临时股东大会法律意见书,法律意见书,2024-10-21,https://data.eastmoney.com/notices/detail/301345/AN202410211640392566.html
301345,涛涛车业,涛涛车业:2024年第二次临时股东大会决议公告,股东大会决议公告,2024-10-21,https://data.eastmoney.com/notices/detail/301345/AN202410211640392568.html
301345,涛涛车业,涛涛车业:第四届董事会第一次会议决议公告,高管人员任职变动,2024-10-21,https://data.eastmoney.com/notices/detail/301345/AN202410211640392567.html
301345,涛涛车业,涛涛车业:关于公司董事会、监事会完成换届选举及聘任高级管理人员、内审负责人和证券事务代表的公告,高管人员任职变动,2024-10-21,https://data.eastmoney.com/notices/detail/301345/AN202410211640392565.html
301345,涛涛车业,涛涛车业:第四届监事会第一次会议决议公告,高管人员任职变动,2024-10-21,https://data.eastmoney.com/notices/detail/301345/AN202410211640392432.html
002864,盘龙药业,盘龙药业:002864盘龙药业投资者关系管理信息20241021,调研活动,2024-10-21,https://data.eastmoney.com/notices/detail/002864/AN202410211640392499.html
920414,欧普泰,欧普泰:关于完成工商变更登记并取得换发营业执照的公告,公司注册资本变更,2024-10-21,https://data.eastmoney.com/notices/detail/920414/AN202410211640392422.html
300769,德方纳米,德方纳米:关于持股5%以上股东部分股份质押的公告,股份质押、冻结,2024-10-21,https://data.eastmoney.com/notices/detail/300769/AN202410211640392383.html
300317,珈伟新能,珈伟新能:关于公司持股5%以上股东减持股份预披露公告,股东/实际控制人股份减持,2024-10-21,https://data.eastmoney.com/notices/detail/300317/AN202410211640392384.html
920139,华岭股份,华岭股份:股票交易异常波动公告,股票交易异常波动,2024-10-21,https://data.eastmoney.com/notices/detail/920139/AN202410211640392369.html
002092,中泰化学,ST中泰:2024年10月15日、17日投资者关系活动记录表,调研活动,2024-10-21,https://data.eastmoney.com/notices/detail/002092/AN202410211640392305.html
300606,金太阳,金太阳:关于收到发明专利证书的公告,获得认证,2024-10-21,https://data.eastmoney.com/notices/detail/300606/AN202410211640392152.html
