代码,名称,公告标题,公告类型,公告日期,网址
920136,永励精密,永励精密:发行保荐书,发行保荐书,2026-06-22,https://data.eastmoney.com/notices/detail/920136/AN202606221823737490.html
920136,永励精密,永励精密:向不特定合格投资者公开发行股票并在北京证券交易所上市发行公告,网上发行公告,2026-06-22,https://data.eastmoney.com/notices/detail/920136/AN202606221823737486.html
000972,中基健康,*ST中基:关于参加新疆辖区上市公司2026年投资者网上集体接待日活动的公告,调研活动,2026-06-22,https://data.eastmoney.com/notices/detail/000972/AN202606211823708533.html
688788,科思科技,关于深圳市科思科技股份有限公司控股股东涉诉事项的监管工作函,上交所股票监管工作函,2026-06-22,https://data.eastmoney.com/notices/detail/688788/AN202606221823749615.html
920415,恒拓开源,恒拓开源:第五届董事会第十五次会议决议公告,高管人员任职变动,2026-06-22,https://data.eastmoney.com/notices/detail/920415/AN202606221823740205.html
A26175,汇川精密,3-3-1法律意见书(申报稿)(山东汇川精密科技股份有限公司),创业板IPO法律意见书申报稿,2026-06-22,https://data.eastmoney.com/notices/detail/A26175/AN202606221823744103.html
301193,家联科技,家联科技:北京观韬律师事务所关于宁波家联科技股份有限公司2026年第二次临时股东会的法律意见书,法律意见书,2026-06-22,https://data.eastmoney.com/notices/detail/301193/AN202606221823741276.html
920346,威贸电子,威贸电子:关于2024年限制性股票激励计划第二个解除限售期解除限售条件成就的公告,限售股份上市流通,2026-06-22,https://data.eastmoney.com/notices/detail/920346/AN202606221823740046.html
603322,超讯科技,关于对超讯通信股份有限公司及有关责任人予以通报批评的决定,上交所股票通报批评,2026-06-22,https://data.eastmoney.com/notices/detail/603322/AN202606221823739633.html
688278,特宝生物,关于同意厦门特宝生物工程股份有限公司向不特定对象发行可转换公司债券注册的批复,科创板再融资审核注册结果通知,2026-06-22,https://data.eastmoney.com/notices/detail/688278/AN202606251823850496.html
A26142,武晓集团,关于青岛武晓集团股份有限公司向不特定合格投资者公开发行股票并在北京证券交易所上市辅导工作完成报告,辅导工作总结报告,2026-06-22,https://data.eastmoney.com/notices/detail/A26142/AN202606241823805995.html
A26126,陌桑高科,关于嵊州陌桑高科股份有限公司向不特定合格投资者公开发行股票并在北京证券交易所上市辅导工作完成报告,辅导工作总结报告,2026-06-22,https://data.eastmoney.com/notices/detail/A26126/AN202606241823805996.html
A19365,集创北方,关于北京集创北方科技股份有限公司首次公开发行股票并上市辅导工作完成报告,辅导工作总结报告,2026-06-22,https://data.eastmoney.com/notices/detail/A19365/AN202606231823767130.html
A26129,腾龙健康,关于广州腾龙健康实业股份有限公司向不特定合格投资者公开发行股票并在北京证券交易所上市辅导工作完成报告,辅导工作总结报告,2026-06-22,https://data.eastmoney.com/notices/detail/A26129/AN202606231823767127.html
301600,慧翰股份,慧翰股份:2026年6月22日投资者关系活动记录表,调研活动,2026-06-22,https://data.eastmoney.com/notices/detail/301600/AN202606221823749202.html
600696,退市岩石,关于上海君道酒企业发展股份有限公司股票摘牌的公告,终止上市,2026-06-22,https://data.eastmoney.com/notices/detail/600696/AN202606221823749063.html
600636,退市国化,关于国新文化控股股份有限公司股票摘牌的公告,终止上市,2026-06-22,https://data.eastmoney.com/notices/detail/600636/AN202606221823749061.html
600421,退市华嵘,关于湖北华嵘控股股份有限公司股票摘牌的公告,终止上市,2026-06-22,https://data.eastmoney.com/notices/detail/600421/AN202606221823749062.html
300842,帝科股份,帝科股份:关于公司控股股东及其一致行动人拟协议转让公司部分股份暨权益变动的提示性公告,权益变动报告书,2026-06-22,https://data.eastmoney.com/notices/detail/300842/AN202606221823748530.html
300842,帝科股份,帝科股份:简式权益变动报告书(受让方),权益变动报告书,2026-06-22,https://data.eastmoney.com/notices/detail/300842/AN202606221823748535.html
300842,帝科股份,帝科股份:简式权益变动报告书(转让方),权益变动报告书,2026-06-22,https://data.eastmoney.com/notices/detail/300842/AN202606221823748531.html
300463,迈克生物,迈克生物:关于回购股份事项前十名股东及前十名无限售条件股东持股情况的公告,回购进展情况,2026-06-22,https://data.eastmoney.com/notices/detail/300463/AN202606221823746154.html
300757,罗博特科,罗博特科:关于发行境外上市外资股(H股)获得中国证监会备案的公告,其他,2026-06-22,https://data.eastmoney.com/notices/detail/300757/AN202606221823745823.html
300755,华致酒行,华致酒行:关于子公司补缴税款的公告,其他,2026-06-22,https://data.eastmoney.com/notices/detail/300755/AN202606221823745745.html
920533,骏创科技,骏创科技:与私募基金合作投资的公告,投资设立公司,2026-06-22,https://data.eastmoney.com/notices/detail/920533/AN202606221823745339.html
300464,星徽股份,星徽股份:关于诉讼进展的公告,诉讼仲裁,2026-06-22,https://data.eastmoney.com/notices/detail/300464/AN202606221823745196.html
301389,隆扬电子,隆扬电子:关于控股股东及其一致行动人权益变动比例触及1%刻度的公告,权益变动报告书,2026-06-22,https://data.eastmoney.com/notices/detail/301389/AN202606221823745068.html
301358,湖南裕能,湖南裕能:关于调整2024年限制性股票激励计划相关事项的公告,股权激励进展公告,2026-06-22,https://data.eastmoney.com/notices/detail/301358/AN202606221823744732.html
301358,湖南裕能,湖南裕能:第二届董事会第二十二次会议决议公告,董事会决议公告,2026-06-22,https://data.eastmoney.com/notices/detail/301358/AN202606221823744728.html
301358,湖南裕能,湖南裕能:国浩律师(长沙)事务所关于湖南裕能新能源电池材料股份有限公司2024年限制性股票激励计划授予价格调整、首次授予部分第二个归属期和预留授予部分第一个归属期归属条件成就及作废部分限制性股票之法律意见书,法律意见书,2026-06-22,https://data.eastmoney.com/notices/detail/301358/AN202606221823744731.html
301358,湖南裕能,湖南裕能:关于2024年限制性股票激励计划首次授予部分第二个归属期及预留授予部分第一个归属期归属条件成就的公告,股权激励进展公告,2026-06-22,https://data.eastmoney.com/notices/detail/301358/AN202606221823744729.html
000987,越秀资本,越秀资本:华福证券股份有限公司关于广州越秀资本控股集团股份有限公司修订信息披露管理制度的临时受托管理事务报告,其他,2026-06-22,https://data.eastmoney.com/notices/detail/000987/AN202606221823744730.html
301358,湖南裕能,湖南裕能:关于作废部分第二类限制性股票的公告,股权激励进展公告,2026-06-22,https://data.eastmoney.com/notices/detail/301358/AN202606221823744733.html
301358,湖南裕能,湖南裕能:董事会薪酬与考核委员会关于2024年限制性股票激励计划相关事项的核查意见,专项说明/独立意见,2026-06-22,https://data.eastmoney.com/notices/detail/301358/AN202606221823744727.html
000987,越秀资本,越秀资本:兴业证券股份有限公司关于广州越秀资本控股集团股份有限公司修订信息披露管理制度的临时受托管理事务报告,管理办法/制度,2026-06-22,https://data.eastmoney.com/notices/detail/000987/AN202606221823744697.html
300130,新国都,新国都:第七届董事会第一次会议决议公告,高管人员任职变动,2026-06-22,https://data.eastmoney.com/notices/detail/300130/AN202606221823744682.html
300130,新国都,新国都:关于对2025年股票期权激励计划已授予的股票期权行权价格进行调整的公告,产品价格调整,2026-06-22,https://data.eastmoney.com/notices/detail/300130/AN202606221823744695.html
300130,新国都,新国都:关于2026年股票期权激励计划内幕信息知情人及激励对象买卖公司股票的自查报告,自查报告,2026-06-22,https://data.eastmoney.com/notices/detail/300130/AN202606221823744694.html
300130,新国都,新国都:北京市中伦(深圳)律师事务所关于深圳市新国都股份有限公司2025年年度股东会的法律意见书,法律意见书,2026-06-22,https://data.eastmoney.com/notices/detail/300130/AN202606221823744686.html
300130,新国都,新国都:2025年年度股东会会议决议公告,分配方案决议公告,2026-06-22,https://data.eastmoney.com/notices/detail/300130/AN202606221823744683.html
300130,新国都,新国都:关于2026年股票期权激励计划向激励对象授予股票期权的公告,股权激励进展公告,2026-06-22,https://data.eastmoney.com/notices/detail/300130/AN202606221823744689.html
300130,新国都,新国都:深圳市新国都股份有限公司第七届董事会薪酬与考核委员会关于公司2026年股票期权激励计划授予相关事项的核查意见,专项说明/独立意见,2026-06-22,https://data.eastmoney.com/notices/detail/300130/AN202606221823744693.html
300130,新国都,新国都:关于公司完成董事会换届选举及聘任高级管理人员的公告,高管人员任职变动,2026-06-22,https://data.eastmoney.com/notices/detail/300130/AN202606221823744681.html
300130,新国都,新国都:北京市中伦(深圳)律师事务所关于深圳市新国都股份有限公司2026年股票期权激励计划向激励对象授予股票期权的法律意见书,法律意见书,2026-06-22,https://data.eastmoney.com/notices/detail/300130/AN202606221823744692.html
300130,新国都,新国都:北京市中伦(深圳)律师事务所关于深圳市新国都股份有限公司2025年股票期权激励计划行权价格调整事项的法律意见书,法律意见书,2026-06-22,https://data.eastmoney.com/notices/detail/300130/AN202606221823744684.html
301083,百胜智能,百胜智能:关于公司控股股东、实际控制人之一及董事减持计划期限届满暨减持结果公告,股东/实际控制人股份减持,2026-06-22,https://data.eastmoney.com/notices/detail/301083/AN202606221823744602.html
920675,秉扬科技,秉扬科技:关于本次交易前十二个月内购买、出售资产情况的说明,专项说明/独立意见,2026-06-22,https://data.eastmoney.com/notices/detail/920675/AN202606221823744538.html
920675,秉扬科技,秉扬科技:关于筹划发行股份及支付现金购买资产并募集配套资金事项的复牌公告,复牌公告,2026-06-22,https://data.eastmoney.com/notices/detail/920675/AN202606221823744539.html
920675,秉扬科技,秉扬科技:独立董事专门会议关于公司发行股份及支付现金购买资产并募集配套资金暨关联交易事项的事前认可意见,专项说明/独立意见,2026-06-22,https://data.eastmoney.com/notices/detail/920675/AN202606221823744542.html
920675,秉扬科技,秉扬科技:关于公司股票价格波动情况的说明,专项说明/独立意见,2026-06-22,https://data.eastmoney.com/notices/detail/920675/AN202606221823744543.html
920675,秉扬科技,秉扬科技:关于发行股份及支付现金购买资产并募集配套资金暨关联交易事项的一般风险提示公告,关联交易,2026-06-22,https://data.eastmoney.com/notices/detail/920675/AN202606221823744540.html
920675,秉扬科技,秉扬科技:发行股份及支付现金购买资产并募集配套资金暨关联交易预案,增发预案,2026-06-22,https://data.eastmoney.com/notices/detail/920675/AN202606221823744547.html
920675,秉扬科技,秉扬科技:关于本次交易预计构成重大资产重组和关联交易但不构成重组上市的说明,关联交易,2026-06-22,https://data.eastmoney.com/notices/detail/920675/AN202606221823744544.html
920675,秉扬科技,秉扬科技:关于本次交易符合《上市公司监管指引第9号——上市公司筹划和实施重大资产重组的监管要求》第四条规定的说明,专项说明/独立意见,2026-06-22,https://data.eastmoney.com/notices/detail/920675/AN202606221823744541.html
920675,秉扬科技,秉扬科技:关于本次交易采取的保密措施及保密制度的说明,专项说明/独立意见,2026-06-22,https://data.eastmoney.com/notices/detail/920675/AN202606221823744545.html
920675,秉扬科技,秉扬科技:关于暂不召开股东会的公告,其他,2026-06-22,https://data.eastmoney.com/notices/detail/920675/AN202606221823744537.html
920675,秉扬科技,秉扬科技:关于本次交易符合《北京证券交易所上市公司证券发行注册管理办法》第九条、第十条规定的说明,专项说明/独立意见,2026-06-22,https://data.eastmoney.com/notices/detail/920675/AN202606221823744550.html
920675,秉扬科技,秉扬科技:发行股份及支付现金购买资产并募集配套资金暨关联交易预案摘要,增发预案,2026-06-22,https://data.eastmoney.com/notices/detail/920675/AN202606221823744535.html
920675,秉扬科技,秉扬科技:关于本次交易履行法定程序的完备性、合规性及提交的法律文件的有效性的说明,专项说明/独立意见,2026-06-22,https://data.eastmoney.com/notices/detail/920675/AN202606221823744536.html
920675,秉扬科技,秉扬科技:关于本次交易相关主体不存在《上市公司监管指引第7号——上市公司重大资产重组相关股票异常交易监管》第十二条规定情形的说明,专项说明/独立意见,2026-06-22,https://data.eastmoney.com/notices/detail/920675/AN202606221823744548.html
920675,秉扬科技,秉扬科技:独立董事专门会议关于公司发行股份及支付现金购买资产并募集配套资金暨关联交易事项的审查意见,专项说明/独立意见,2026-06-22,https://data.eastmoney.com/notices/detail/920675/AN202606221823744546.html
920675,秉扬科技,秉扬科技:关于本次交易符合《上市公司重大资产重组管理办法》第十一条、第四十三条和第四十四条有关规定的说明,专项说明/独立意见,2026-06-22,https://data.eastmoney.com/notices/detail/920675/AN202606221823744551.html
920675,秉扬科技,秉扬科技:第四届董事会第十一次会议决议公告,董事会决议公告,2026-06-22,https://data.eastmoney.com/notices/detail/920675/AN202606221823744549.html
